Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,Tiny_URL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
recompensenumeriquebmo.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
hartsecurity-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
hindikavikssoni.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
photos-restoration.com,0,0,1,7,0,0,0,1,0,0,0,0,0,0,1,0,1
yorkshire.es,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
oninet.al,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
wdestaques14.modelodeaproveitar.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
storage.googleapis.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
bbcorretoradeseguros.com.br,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
aapj-bbempresarial.com,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1
icloudocean.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
itaulimite.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
preferredtitlellc.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
team-snudesde.google-safety.de,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
bancobpm-youweb.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
219betasus.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
kolaseum.pl,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
nicolocs.fr,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
alhaqimpex.com,0,0,0,2,0,0,1,0,0,1,0,1,0,0,1,0,1
joint.co.il,0,0,1,5,0,0,1,0,1,0,1,1,0,0,1,0,1
atendimento-pg-series.joomla.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,1
infopublishersassociation.com,0,0,1,8,0,0,0,0,0,1,0,1,1,0,1,0,1
dincellaw-my.sharepoint.com,0,1,1,4,0,0,1,1,0,1,1,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
lovelouisa.org,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
cs25882.tmweb.ru,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
69.167.151.209,1,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
cafecitoperez.ivanidzakovic.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
wordisworld.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
vk.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
ehan.org,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,1
irestro.in,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
tokokainbandung.com,0,0,1,10,0,0,0,0,0,1,0,1,0,1,1,0,1
wdestaques13.amesucessodeofertas-20.com,0,0,1,5,0,0,0,1,0,1,0,1,1,1,1,1,1
storage.googleapis.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
zea-ya.net,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
81cbd50754804973894115930bc620f5.testing-url.ws,0,0,1,6,0,0,0,1,0,1,1,1,0,0,1,0,1
avalonsempresa.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1
sucursalpersonas.ingresagrupobancolombiia.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
espaceclientv1.fr,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
signonv2screen.verificationbankofamericas.com.zases3.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
meduchet.com,0,0,1,7,0,0,1,0,0,0,0,0,1,0,1,0,1
rxcmpd.com,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1
erodoma.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
i-m.mx,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1
luckypetshouse.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
keng.ml,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
1stnavalalliance.com,0,0,1,8,0,0,0,0,0,0,0,0,0,0,1,0,1
am-t.by,0,0,1,5,0,0,0,1,0,1,0,1,0,0,1,0,1
vppartners2-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
rockysite.net,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
7426fbe0d8676fde2cac756c0731ce57.udagwebspace.de,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
themulchmanva.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
twowheelcool.com,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1
nabaud.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
sites.google.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
ktpn.kalisz.pl,0,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1
snapchat.accounts.crimsonmart.com,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1
itunes.phgconsole.performancehorizon.com,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1
di448620c5wng.cloudfront.net,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
emailmarketing.locaweb.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
storage.googleapis.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
login-bank.org,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
madetec20.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
buff.ly,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
e-donusum.vbt.com.tr,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1
cap114.fr,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
kytherianassociation.com.au,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,1
pd-iskra-lj.si,0,0,1,5,0,0,0,1,0,0,0,1,1,0,1,0,1
zohard.com,0,0,1,8,0,0,0,0,0,1,0,0,1,0,1,0,1
destaque40tena.com,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1
theingredients.net,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,1
bedrijfskleding038.nl,0,0,1,6,0,0,0,0,0,1,1,1,1,0,1,0,1
fudavida.org,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,1
mne.edu.vn,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1
duluthwaterproofingmoldremoval.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
solcold.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
vccomfreestiker.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
orgogenlabs.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
am-t.by,0,1,1,5,0,0,0,1,0,1,0,1,0,0,1,0,1
acessoandaimes.com.br,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
verifedby3.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
vadodaramarathon.com,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,1
catholichub.tv,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,1
kassa.click,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,1,1
southyang-jp.top,0,1,1,4,0,0,0,1,0,1,0,1,1,0,1,0,1
shopbundlebee.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
klik.am,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
sdxat.xyz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
storage.googleapis.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
gamingakhada.com,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1
hitsem.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
connectneueverbindung03.de,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
ip-socialmedia.com,0,0,1,6,0,0,0,1,0,0,0,0,0,0,1,0,1
extend-memory.eu,0,0,1,6,0,0,0,1,0,1,1,1,0,0,1,0,1
floorsdirectltd.co.uk,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,1
justlookapp.com,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
kristallsolucoes.com.br,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
thenine9.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
pompanogroup.com,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
gosnellspodiatry.com.au,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
orgogenlabs.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,1,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
fareast.qa,0,0,0,3,0,0,0,0,1,1,1,1,1,0,1,0,1
faktor.rs,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,0,1
app-b.jdevcloud.com,0,0,0,3,0,0,0,1,0,1,1,1,1,1,1,1,1
ramrokaam.com,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1
ojnw.app.link,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
mnstuff.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
acct-piedmontcancerinstitute-inv.org,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,1
fb-recovery-10000076902-it.tk,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1
donslan.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
subscriber.dg48df4g.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
lovetheedit.com,0,0,1,4,0,0,1,0,0,0,0,0,0,0,1,0,1
poetkaustubh.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
novapowa.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
cartoworld.co.ke,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
appleid.apple.com-app.es,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
link.do,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1
validadispositivo.ddns.net:2020,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
ghmehsana.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
bcskntc.com,0,0,1,6,0,0,0,0,0,1,0,1,1,1,1,1,1
poverau.joomla.com,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1
irestro.in,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
notarius24.biz,0,0,1,8,0,0,0,0,0,1,0,0,1,0,1,0,1
caorlespiaggia.it,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
vipplusavlu.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
medienschmiede-sander.de,0,0,1,2,0,0,0,1,0,1,1,1,0,0,1,0,1
cafecitoperez.ivanidzakovic.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
atlantabasecamp.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1
bcpzonasegurabeta.viabcp.com.firstpage.technology,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
afandoublu.gr,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
kianpelleh.com,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1
magicfax.top,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
c1770209.ferozo.com,0,0,1,4,0,0,0,0,0,1,0,1,1,1,1,1,1
viajantecronica.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
investingdojo.icu,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
youwebbpmsolutions.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
taijishentie.com,0,0,1,2,1,0,0,0,0,1,0,1,0,0,1,0,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
web1577.webbox444.server-home.org,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1
theatrewh-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
mncelektronik.com,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1
bibwebshop.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
notificationppv.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
unlockghana.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
youweb-bancobpm-it-verifica-dati.riepilogodati.info,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
pentagonconsultants.in,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
resgateseuspontos.com.br.co25359.tmweb.ru,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
businesstalkdailyuk.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
tamilradio5.eu,0,0,0,3,0,0,0,0,0,0,1,1,1,1,1,1,1
pacificyouthcouncil.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
dunveganbrewing.ca,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
balancasvilaarens.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
m7po.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
securecuserver.co.uk,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
teatr-akvarel.tomsk.ru,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,1
supperbelle.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
rcone.kvhkosher.org,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,1
weboutlookstorageaccess.activehosted.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
storage.googleapis.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
mpparagon.com,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1
storage.googleapis.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
zbavit.live,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
moatia.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
netservice-upd.tumblr.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
joeylandon06.typeform.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
staffordpropertygroup.com.au,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1
justlookapp.com,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
carexpert.ee,0,1,1,3,0,0,0,0,0,0,1,1,0,0,1,0,1
seuprotudoaqui.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
dwstudiofilms.com,0,1,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
secure.informations.ninjamarketingman.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
millionworkermarch.icu,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
storage.cloud.google.com,0,1,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1
ti-aruba.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
photos-restoration.com,0,0,1,7,0,0,0,1,0,0,0,0,0,0,1,0,1
planwise.co.za,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
haywardtransportationllc.com,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1
fb-recovery-10000076923-it.tk,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1
mail.brennercom.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
grrasawstraining.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
tcmedia.pt,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
micro-sales.co.uk,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
dalaifabricators.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1
l7n2.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
ebay.co.uk.12314358311.kim,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
bigfatdevelopment.com,0,0,0,2,0,0,1,0,0,1,0,1,0,0,1,0,1
myphonereviews.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
hrweb99.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
piano-tuning-how-to.com,0,0,1,7,0,0,0,1,0,1,0,0,0,0,1,0,1
verify-b-c-p.dns-cloud.net,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
creativecombat.com,0,1,1,4,0,0,1,0,0,1,0,0,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
imsva91-ctp.trendmicro.com,0,0,1,4,0,0,0,1,0,1,0,1,0,0,1,0,1
53.com-id9533371.thoughtoholics.net,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1,0,1
uwiomawio.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1
chuckstransport.com,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
imagina.com.gt,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0,1
seguro-expert.pl,0,0,1,4,0,0,0,1,0,1,0,1,0,0,1,0,1
jimryky.blogspot.com,0,0,0,3,0,0,1,0,1,1,1,1,0,0,1,0,1
zasobygwp.pl,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1
cpi-automation.ch,0,0,1,6,0,0,0,1,1,1,1,1,0,0,1,0,1
lz5.1ee.myftpupload.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
623112j4j3.codesandbox.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
tvmagazineluiza.dnsup.net,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
4ktvmagazineluiza.tftpd.net,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
paypal.letima.de,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
therockacc.org,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
gpbiotech.in,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
mesdepromocao.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
iwalkrunrace.com,0,1,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
beneiximet.com,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
simpakan.ditjenpkh.pertanian.go.id,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
kingerhelpservice.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
ecotaskforce.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
oticasupervisao.com.br,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
restaurantelabarquita.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1
drive.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
adelahidalgo.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1
itunes.losua.cn,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
cobrancanet.com.br,0,0,1,3,0,0,1,0,0,0,1,1,0,0,1,0,1
rajwebtechnology.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
centerforsustainablehappiness.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
jjscdc.cn,0,0,1,2,1,0,0,0,0,1,0,1,0,0,1,0,1
yoho.com.tw,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,1,1
tqte0.codesandbox.io,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
budgetbots.com,0,0,0,6,0,0,0,0,0,0,0,1,0,0,1,0,1
educacion.rionegro.gov.ar,0,0,1,9,0,0,0,0,0,1,1,0,0,0,1,0,1
touristpeople.com.bd,0,0,1,6,0,0,0,0,0,0,1,1,0,0,1,0,1
evidentfreedom.icu,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1
modernbambu.com,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1
apple.com.iosx-a.cn,0,0,0,2,0,0,0,1,0,1,0,1,1,1,1,1,1
dota2-starts.fun,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
jmdpowertools.in,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
shiny-tulip-william.glitch.me,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
urvr.co,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1
ricecretin.com,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,1
online-suntrust-selfcare.beebreelonserv.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
catholichub.tv,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,1
whatsappjoingrup.zyns.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
payfreee1984.000webhostapp.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
navi-off.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
darkhost.pro,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
nectaribate.com.br,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
betasus21.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
inconfis.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
sanoltechnologies.com,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1
ml09903.xyz,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
pppossm2janm.godaddysites.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
memose2.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
therockacc.org,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
crg.co.uk,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
centrototalsalud.cl,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
flavena.co.rs,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
fdyf5.app.link,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
revente-materiel.com,0,0,1,3,0,0,0,1,0,1,0,0,0,0,1,0,1
marhenoschcap.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
goldsubzehy.tk,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
thsyuwshakjnd666iajnxx666.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
streaming-att.com.mx,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
posterwalker.com.sg,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
unisonsouthayr.org.uk,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
onedrive.live.com,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1
villasakuraubud.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
newconnectbiblestudy.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
groups-chats-whatsapps7.wikaba.com,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
southcountyclassified.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
icloud.com.support-careplus.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
fb-recovery-10000076904-it.tk,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1
infoupdate-three.com,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
seguro-expert.pl,0,0,1,4,0,0,0,1,0,1,0,1,0,0,1,0,1
s371712615.mialojamiento.es,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
error-09ml2a.ga,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1
icloud.com.location.findmyiphone-id.com,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
fareast.qa,0,0,1,3,0,0,0,0,1,1,1,1,1,0,1,0,1
kebepxinh.vn,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
storage.googleapis.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
osun.cz,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
fast-pay.co,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1
mangaloretours.com,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1
en.lppm.unila.ac.id,0,1,1,6,0,0,1,0,0,1,0,0,0,0,1,0,1
ht.ly,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1
antoniabelchilegaz.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
mixbook1.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
checkinitausecurity.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
lucidfestival.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
shineridiamonds.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1
fresleitlie.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
homen-atendimento.joomla.com,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0,1
chat-whatsapp.vizvaz.com,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
paypal-support-help-inc.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
web-rechungbetrag-domain.de,0,0,1,4,0,0,0,1,0,1,1,1,0,0,1,0,1
login.microsoftonline.com:443,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
